ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Total_Spending
9560,1965,1.2286470675205934,0,0,2013-03-03,-1.0743676161917726,1.640498612750159,0.8725803181642479,570,40,25,122,-0.6858866249126978,1.049344892717545,1.142174748287431,0.6798964362063006,3,0,0,1,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,2.513078930914407
1150,1899,1.2497798419555444,0,0,2013-09-26,-0.4527345203339514,1.3403698701828175,2.959866356442453,562,104,64,224,-0.6858866249126978,-0.0305322403700358,1.142174748287431,-0.5507847897348009,1,0,0,1,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,4.300236226625271
10172,1988,0.6554655030731877,0,0,2012-08-10,1.5848406272000182,0.4518699293151435,-0.1836367132536392,832,75,118,38,-0.6858866249126978,-0.0305322403700358,0.7999958749205932,1.6029073556621267,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2682332160615043
11191,1986,-0.4328923545937426,0,0,2013-12-07,-1.3161138201364808,-0.793218616583035,0.1432876059947543,38,11,3,18,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,-0.6499310105882807
9707,1969,0.1184373618084488,0,1,2012-11-23,0.5487854674369828,2.374476824771281,-0.6614491798474453,45,0,0,34,0.349413940993261,-0.0305322403700358,-0.2265407451799197,1.6029073556621267,8,0,1,0,0,1,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1.7130276449238355
6245,1950,0.2814273801347253,0,1,2013-06-13,0.7559964993895899,0.2200873360453155,-0.3093768360414829,68,19,14,14,-0.1682363419597184,-0.3904912847325628,0.7999958749205932,0.6798964362063006,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.0892894999961673
8234,1973,-1.001000455235404,1,0,2013-08-15,-1.2470434761522784,-0.9001951980921865,-0.5105610325020329,7,0,1,3,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-1.1661254027053516,8,1,0,0,0,0,0,3,11,1,False,True,False,False,False,False,False,False,False,False,True,False,False,-1.4107562305942194
1411,1952,1.2134666246372636,0,0,2013-11-10,0.3070392634922745,-0.2969661412489162,0.1935836551098918,204,172,153,173,-0.6858866249126978,-0.7504503290950897,2.168711368387944,-0.5507847897348009,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,-0.1033824861390243
8553,1965,-0.3174810401465336,1,1,2013-06-23,0.5487854674369828,-0.8140196185431479,-0.6614491798474453,9,0,0,3,-0.1682363419597184,-1.1104093734576166,-0.9108984919135952,-0.8584550962200763,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.4754687983905932
1826,1970,1.3018327816318038,0,0,2014-06-16,-1.696000712049594,-0.3415397168777292,1.9539453741397037,379,111,189,218,-0.6858866249126978,-0.0305322403700358,0.4578170015537556,0.0645558232357498,1,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,True,False,False,False,False,False,1.6124056572619745
8842,1971,-0.8738842203544697,1,1,2012-12-25,-0.556340036310255,-0.8585931941719609,-0.6614491798474453,12,7,3,7,0.349413940993261,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,-1.5200423740194062
11030,1976,-0.7616687886195406,1,0,2014-01-03,1.4121647672395123,-0.8764226244234862,-0.6614491798474453,3,0,0,4,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-1.1661254027053516,6,1,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,-1.5378718042709316
2579,1957,0.7536589994079886,0,1,2013-12-17,1.5848406272000182,0.5677612259500575,0.1684356305523231,255,11,33,8,0.8670642239462404,0.689385848355018,1.4843536216542683,0.987566742691576,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7361968565023806
175,1986,0.7871758193530244,1,0,2013-01-10,1.5157702832158158,1.0461842710326512,1.350392784758054,455,52,107,93,-0.1682363419597184,1.409303937080072,0.4578170015537556,0.6798964362063006,4,1,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,2.396577055790705
9185,1966,0.6995686845026508,0,0,2013-10-28,-0.383664176349749,0.4399836424807934,-0.1584886886960705,514,13,30,0,0.349413940993261,-0.0305322403700358,1.142174748287431,-0.2431144832495255,3,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,0.2814949537847229
11056,1974,0.7930482538368387,0,0,2012-10-27,-1.0743676161917726,0.719311383088022,1.62702105489131,410,119,0,22,-0.6858866249126978,-0.3904912847325628,0.4578170015537556,1.2952370491768512,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,2.346332437979332
9365,1976,0.3097109421384027,0,1,2012-12-22,0.2725040915001733,2.2110403807989663,-0.6614491798474453,217,0,0,12,1.3847145068992197,2.489181070167653,0.1156381281869179,-0.2431144832495255,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,1.549591200951521
6201,1978,-0.5434698964386283,1,1,2013-11-29,-0.1419179724050407,-0.8377921922118482,-0.6111531307323078,14,0,1,10,-0.1682363419597184,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,7,0,0,0,0,0,1,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.448945322944156
2061,1955,-0.0603323274097097,0,1,2013-05-11,0.4106447794685781,-0.6713841765309461,-0.6614491798474453,11,0,0,10,-0.6858866249126978,-0.7504503290950897,-0.9108984919135952,-0.5507847897348009,6,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.3328333563783914
6184,1969,0.6477554360298124,0,0,2012-12-12,-1.4887896800969866,0.7638849587168351,0.948024391836954,785,84,128,48,-0.6858866249126978,-0.3904912847325628,0.1156381281869179,0.6798964362063006,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1.7119093505537892
6142,1943,0.5123698546308538,0,0,2013-08-20,0.5487854674369828,0.9659518349007876,-0.2339327623687767,177,69,0,8,-0.6858866249126978,0.3294268039924911,0.1156381281869179,-0.2431144832495255,2,0,0,0,0,0,1,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,0.732019072532011
4107,1948,-0.2223635809223022,0,2,2013-10-08,0.0998282315396674,-0.1038139801907261,-0.2842288114839142,69,15,19,38,-0.1682363419597184,-0.0305322403700358,1.142174748287431,-0.5507847897348009,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.3880427916746404
7274,1957,1.0534727463537497,0,0,2012-09-28,1.3085592512632087,1.2839100077196544,3.437678823036259,818,212,163,61,-0.6858866249126978,-0.0305322403700358,1.4843536216542683,1.2952370491768512,2,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,4.7215888307559135
9336,1969,0.3970783857853553,0,1,2014-03-22,-0.383664176349749,0.6182779449960457,-0.6614491798474453,83,0,0,41,0.349413940993261,0.689385848355018,-0.2265407451799197,1.2952370491768512,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.0431712348513996
2958,1978,-0.9509848907882228,2,0,2014-02-24,0.1343634035317686,-0.8467069073376108,-0.5860051061747391,10,11,8,6,0.349413940993261,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.43271201351235
933,1978,-0.5804622388332685,1,0,2012-11-23,-0.6254103802944573,-0.8764226244234862,-0.6614491798474453,6,4,1,5,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-1.1661254027053516,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.5378718042709316
5837,1967,-0.0306905152533133,1,1,2012-12-28,0.6178558114211852,-0.169188557779652,-0.4602649833868953,160,6,8,65,2.4200150728051786,0.689385848355018,0.1156381281869179,0.0645558232357498,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.6294535411665474
10704,1969,0.1020984114419177,0,1,2012-08-21,0.5487854674369828,0.2973482004685915,-0.6614491798474453,92,28,27,142,-0.1682363419597184,0.689385848355018,-0.2265407451799197,0.987566742691576,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.3641009793788538
5125,1960,1.0899058092737408,0,0,2013-05-17,0.5142502954448817,0.0863666091588763,-0.6614491798474453,815,129,42,29,-0.6858866249126978,-0.0305322403700358,2.5108902417547814,1.6029073556621267,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.575082570688569
4432,1976,-0.8242281927124202,1,0,2013-03-16,1.1358833913027029,-0.897223626383599,-0.5860051061747391,20,6,11,9,-0.1682363419597184,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,-1.483228732558338
5955,1962,0.7900920623279798,0,0,2012-11-17,-0.763551068262862,1.5721524634526456,0.1684356305523231,549,151,133,233,-0.6858866249126978,-0.0305322403700358,0.1156381281869179,0.6798964362063006,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1.7405880940049687
2928,1975,0.0146510707271581,0,1,2012-12-01,0.4797151234527804,1.441403308274794,-0.6614491798474453,142,12,9,38,-0.1682363419597184,-0.7504503290950897,0.4578170015537556,0.6798964362063006,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,0.7799541284273486
5680,1984,-0.6616776082590822,1,0,2014-04-22,0.583320639429084,-0.8734510527148986,-0.5608570816171703,7,0,6,3,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-0.8584550962200763,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,-1.434308134332069
10313,1975,-0.162560625668764,1,1,2012-10-28,0.6869261554053875,-0.4306868681353554,-0.5608570816171703,45,6,2,38,1.9023647898521991,0.3294268039924911,-0.5687196185467573,-0.5507847897348009,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.9915439497525256
2557,1970,-0.9068018122909528,1,0,2013-08-29,0.0998282315396674,-0.8823657678406612,-0.6363011552898765,6,3,1,11,-0.6858866249126978,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,4,1,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,-1.518666923130538
1245,1966,0.4619148563107344,0,1,2012-11-11,-0.1419179724050407,2.000058789489251,-0.3596728851566204,253,16,12,101,0.8670642239462404,-0.0305322403700358,0.1156381281869179,1.910577662147402,8,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,1.6403859043326303
1519,1972,-0.5460665511423557,1,1,2013-06-22,-1.6269303680653917,-0.7902470448744475,-0.5608570816171703,22,3,3,3,0.349413940993261,-0.3904912847325628,-0.9108984919135952,-0.8584550962200763,8,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,-1.351104126491618
10703,1975,-0.2456535761880422,1,1,2012-08-18,1.2740240792711075,-0.7337871824112844,-0.6614491798474453,27,0,0,36,0.8670642239462404,-0.3904912847325628,-0.2265407451799197,-1.1661254027053516,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,-1.3952363622587298
1726,1970,-1.1849634538610174,0,0,2013-03-18,-0.9016917562312668,-0.8942520546750115,-0.4351169588293266,15,13,2,39,-0.6858866249126978,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,9,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.329369013504338
4459,1989,-0.8775994340074951,1,0,2012-12-30,-1.2470434761522784,-0.8734510527148986,-0.5608570816171703,14,4,4,1,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-0.8584550962200763,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.434308134332069
1729,1961,0.5664202210022882,0,1,2013-10-02,-1.2125083041601774,2.1961825222560285,-0.0578965904657955,97,32,24,157,-0.1682363419597184,-0.3904912847325628,0.7999958749205932,1.2952370491768512,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,2.138285931790233
1517,1969,-0.855907380097895,1,0,2013-06-14,1.4812351112237143,-0.8942520546750115,-0.4351169588293266,13,2,12,12,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-0.8584550962200763,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.329369013504338
2098,1969,-0.7456893750581409,2,0,2013-01-08,-0.383664176349749,-0.8704794810063111,-0.6614491798474453,5,0,0,1,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-1.1661254027053516,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.5319286608537563
9543,1985,-1.2887896934762115,1,0,2013-11-14,0.8596020153658934,-0.8942520546750115,-0.5105610325020329,5,0,2,6,-0.6858866249126978,-1.4703684178201435,-0.9108984919135952,-0.8584550962200763,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.4048130871770443
6878,1954,-0.9917723439036956,0,0,2012-12-12,-1.2125083041601774,-0.7753891863315099,-0.3596728851566204,96,78,40,55,0.349413940993261,-0.0305322403700358,-0.5687196185467573,0.0645558232357498,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,-1.1350620714881303
3310,1973,-0.6615178141234682,2,1,2012-08-22,1.550305455207917,-0.6862420350738837,-0.5860051061747391,90,12,1,32,2.4200150728051786,-0.0305322403700358,-0.5687196185467573,-0.5507847897348009,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,-1.2722471412486227
2724,1981,-0.6433412311973761,1,0,2014-03-30,-0.556340036310255,-0.8675079092977236,-0.6614491798474453,1,0,0,6,-0.6858866249126978,-1.4703684178201435,-0.5687196185467573,-1.1661254027053516,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,-1.528957089145169
948,1971,-1.6779283622301966,1,0,2013-05-15,-0.5908752083023561,-0.8912804829664238,-0.4854130079444641,7,6,4,13,0.349413940993261,-1.1104093734576166,-0.2265407451799197,-1.1661254027053516,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.376693490910888
6720,1968,-0.3376550497678007,0,1,2013-10-16,-1.3161138201364808,0.029906746695713,-0.3848209097141891,53,4,3,107,0.349413940993261,1.049344892717545,0.1156381281869179,-0.5507847897348009,7,0,1,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.354914163018476
6202,1960,0.4447769352661333,0,1,2012-10-05,0.9977427033342982,0.7936006758027104,0.5959520480309917,142,33,50,159,0.8670642239462404,-0.0305322403700358,0.7999958749205932,2.218247968632677,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1.389552723833702
2066,1949,-0.5362791603359984,0,1,2012-08-30,0.2379689195080722,-0.6951567501996463,-0.6614491798474453,11,2,8,23,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-0.8584550962200763,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,-1.3566059300470916
9799,1968,1.2550530484308062,1,1,2013-05-08,0.2725040915001733,1.6702143298360344,-0.1333406641385017,151,28,21,86,0.349413940993261,-0.7504503290950897,-0.2265407451799197,1.910577662147402,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,1.5368736656975326
8318,1979,1.5201515194144264,0,0,2014-01-03,-1.4542545081048857,0.8619468251002239,2.708386110866765,786,33,134,57,-1.203536907865677,0.3294268039924911,1.142174748287431,0.6798964362063006,1,0,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,3.5703329359669893
5642,1979,0.409542328363247,1,0,2013-12-09,-1.696000712049594,-0.4871467305985186,-0.5608570816171703,61,0,13,4,-0.1682363419597184,-0.3904912847325628,-0.5687196185467573,0.0645558232357498,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,-1.048003812215689
2669,1993,0.8806953372211158,0,0,2014-05-04,0.583320639429084,0.2111726209195529,3.161050552903003,335,93,91,81,-0.6858866249126978,0.3294268039924911,0.4578170015537556,0.0645558232357498,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,3.372223173822556
455,1946,-0.0493464805862474,0,0,2013-04-18,1.2740240792711075,-0.600066455524845,-0.4351169588293266,63,2,9,24,-0.6858866249126978,-0.0305322403700358,-0.5687196185467573,-0.5507847897348009,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.0351834143541718
7683,1968,0.740236292016413,0,1,2014-02-25,1.0668130473185005,0.7430839567567223,0.2187316796674606,113,0,7,78,0.349413940993261,0.3294268039924911,0.1156381281869179,1.910577662147402,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,0.961815636424183
3428,1991,0.6565441134885822,0,0,2013-10-06,0.2379689195080722,1.827707630391174,-0.6614491798474453,505,99,30,45,-0.6858866249126978,-0.0305322403700358,2.168711368387944,1.2952370491768512,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1.1662584505437286
7414,1971,-0.3364965422845992,1,1,2012-09-15,-1.0743676161917726,-0.6178958857763703,-0.6363011552898765,42,12,3,32,0.8670642239462404,-0.3904912847325628,-0.5687196185467573,-0.5507847897348009,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.2541970410662469
6354,1984,-1.474190839322351,1,0,2012-08-31,0.0652930595475662,-0.8883089112578363,-0.6111531307323078,16,3,2,19,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,-1.499462041990144
798,1987,-1.1507275603057183,1,0,2012-12-24,0.7559964993895899,-0.897223626383599,-0.6614491798474453,6,8,6,5,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-0.8584550962200763,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.5586728062310442
8213,1980,-1.5073481224622554,1,0,2012-11-09,0.7559964993895899,-0.8853373395492488,-0.5608570816171703,9,6,36,35,0.8670642239462404,-0.7504503290950897,-0.2265407451799197,-0.8584550962200763,7,0,0,0,0,0,0,3,11,1,True,False,False,False,False,False,False,False,False,False,True,False,False,-1.446194421166419
2488,1956,-0.83301687017119,1,1,2013-03-23,1.0668130473185005,-0.8348206205032607,-0.6363011552898765,25,0,8,7,0.8670642239462404,-0.7504503290950897,-0.5687196185467573,-0.8584550962200763,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-1.4711217757931372
9999,1965,0.9199647460482556,0,0,2012-09-27,-1.6269303680653917,0.9094919724376244,1.9790933986972723,125,137,42,21,-0.6858866249126978,1.7692629814425989,0.4578170015537556,0.987566742691576,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,2.888585371134897
7617,1974,-0.3944618649785765,1,1,2013-08-15,1.170418563294804,-0.704071465325409,-0.5357090570596016,61,3,8,19,1.3847145068992197,-0.7504503290950897,-0.5687196185467573,-0.2431144832495255,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.2397805223850105
615,1960,-0.8684911682774973,0,0,2013-03-11,-0.6944807242786596,-0.710014608742584,0.2438797042250293,74,38,20,110,-0.6858866249126978,0.3294268039924911,-0.5687196185467573,-0.5507847897348009,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.4661349045175547
2552,1955,0.1307814587846301,1,2,2013-10-22,-1.3161138201364808,0.333007060971642,-0.6614491798474453,26,0,0,4,3.455315638711137,0.689385848355018,0.1156381281869179,0.0645558232357498,7,0,1,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.3284421188758033
194,1965,-0.1694317735001659,1,1,2014-06-09,0.203433747515971,-0.8348206205032607,-0.6614491798474453,11,3,2,2,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-0.8584550962200763,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.496269800350706
3645,1972,-1.0000816389556233,1,0,2012-08-30,-1.0398324441996714,-0.8467069073376108,-0.5860051061747391,26,10,9,3,0.349413940993261,-0.7504503290950897,-0.9108984919135952,-0.5507847897348009,8,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,-1.43271201351235
8890,1971,0.5417320270499257,1,1,2014-05-30,-1.6614655400574927,-0.4425731549697055,-0.4854130079444641,80,13,7,10,0.349413940993261,0.3294268039924911,-0.5687196185467573,-0.2431144832495255,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.9279861629141696
5049,1974,-0.8747231395664431,1,0,2013-06-06,-1.0398324441996714,-0.8615647658805485,-0.6614491798474453,24,3,3,2,-0.6858866249126978,-0.3904912847325628,-0.9108984919135952,-1.1661254027053516,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.523013945727994
9973,1963,-0.0723168875807594,0,2,2012-10-17,-0.7290158962707608,0.1963147623766152,-0.4351169588293266,92,6,9,4,0.349413940993261,1.049344892717545,-0.5687196185467573,0.6798964362063006,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.2388021964527114
7301,1982,-1.1437765154065098,1,0,2012-11-17,0.9286723593500956,-0.8912804829664238,-0.108192639580933,11,3,7,32,-0.1682363419597184,-0.3904912847325628,-0.9108984919135952,-0.8584550962200763,8,0,0,0,0,0,0,3,11,1,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.9994731225473568
10882,1976,0.064347046903111,0,1,2012-11-09,0.0307578875554651,0.3062629155943541,0.6713961217036979,221,58,150,26,0.8670642239462404,-0.0305322403700358,0.1156381281869179,0.0645558232357498,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,0.977659037298052
7030,1955,0.5679782138245246,0,1,2013-03-30,-1.6614655400574927,2.6627192805042723,-0.6614491798474453,204,38,29,14,0.349413940993261,2.489181070167653,2.168711368387944,1.910577662147402,6,0,0,0,1,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,2.0012701006568268
7422,1987,-0.2126960357176554,1,0,2012-08-22,1.4121647672395123,-0.6505831745708333,0.4450639006855793,54,102,78,6,0.349413940993261,0.3294268039924911,-0.5687196185467573,0.3722261297210252,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.2055192738852539
3523,1962,0.9118152451319416,0,1,2013-01-23,1.170418563294804,0.829259536305761,0.1935836551098918,309,0,22,125,-0.1682363419597184,0.3294268039924911,0.4578170015537556,0.6798964362063006,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1.0228431914156528
7106,1943,0.9434944325174164,0,0,2014-03-31,0.8250668433737922,0.5321023654470071,-0.6614491798474453,591,156,0,12,-0.6858866249126978,-0.3904912847325628,0.7999958749205932,1.2952370491768512,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.1293468144004382
6504,1975,-1.2966595546552009,1,0,2013-11-20,-0.8671565842391655,-0.897223626383599,-0.5357090570596016,9,28,6,28,0.349413940993261,-0.7504503290950897,-0.5687196185467573,-0.8584550962200763,5,1,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,-1.4329326834432006
5067,1994,1.1140347237514543,0,0,2014-02-14,-1.3161138201364808,1.9673715006947885,-0.007600541350658,282,52,26,26,-0.6858866249126978,-0.7504503290950897,1.4843536216542683,1.6029073556621267,5,0,1,1,1,1,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1.95977095934413
4216,1981,1.5507121478506034,0,0,2013-02-22,-0.556340036310255,1.5394651746581829,2.205425619715391,108,179,137,114,-0.6858866249126978,1.049344892717545,2.168711368387944,0.987566742691576,3,0,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,3.744890794373574
8581,1971,-0.1095489211788206,1,1,2013-03-05,-1.557860024081189,0.8916625421860993,-0.6614491798474453,100,19,0,28,3.455315638711137,2.129222025805126,-0.2265407451799197,0.6798964362063006,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2302133623386539
5929,1973,-0.5930859755467742,1,0,2014-05-06,-1.2125083041601774,-0.8467069073376108,-0.5860051061747391,19,3,1,3,-0.1682363419597184,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.43271201351235
3129,1983,-0.8849100157118354,1,0,2014-05-22,-0.6599455522865585,-0.8883089112578363,-0.5860051061747391,11,12,5,9,-0.6858866249126978,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.4743140174325755
6528,1982,-1.3484728031280393,1,0,2014-06-05,0.8941371873579945,-0.897223626383599,-0.6111531307323078,2,2,1,1,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-1.1661254027053516,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,-1.5083767571159068
1361,1974,1.2119086318150272,0,0,2013-06-04,-0.7980862402549632,2.294244388639417,1.048616490067229,103,29,91,68,-0.6858866249126978,-0.3904912847325628,0.4578170015537556,0.6798964362063006,1,0,1,1,0,0,0,3,11,1,False,False,False,True,False,False,False,False,True,False,False,False,False,3.3428608787066465
6932,1941,1.6290911713692686,0,0,2013-04-13,0.9632075313421968,2.915302875734213,0.3947678515704418,716,55,0,21,-1.203536907865677,1.049344892717545,2.5108902417547814,-0.2431144832495255,2,0,0,1,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,3.3100707273046552
